position,discord_id,username,insc_held,balance,mined,exact_guesses,max_reward,fav_glyph,lucky_glyph
2615,499471486076190721,Hagge,1,53,1,0,0,"ᚺ",
2616,607237926895484948,Sukoed,1,53,1,0,0,"ᛃ",
2617,785423597916389426,ryuto21bls,1,53,1,0,0,"ᚷ",
2618,796700342041444402,THRANEN,1,53,1,0,0,"ᛇ",
2619,809056289006157856,hirazakay9,1,53,1,0,0,"ᚷ",
2620,809823736274485318,Chiipsteer,1,53,1,0,0,"ᛇ",
2621,810462596611309578,uglynoa5kl,1,53,1,0,0,"ᚷ",
2622,818724233693102110,dkflipjk,1,53,1,0,0,"ᚺ",
2623,819330691523280926,nixsa.com,1,53,1,0,0,"ᚺ",
2624,819915579400912896,Zoodiak41d2,1,53,1,0,0,"ᚺ",
2625,819950866844745728,BottledYeti,1,53,1,0,0,"ᚺ",
2626,820240329914449940,Siltarana,1,53,1,0,0,"ᚷ",
2627,820722363570192484,Thomppa,1,53,1,0,0,"ᚷ",
2628,820778940506832973,Pacifist.Autist,1,53,1,0,0,"ᛇ",
2629,821879102176231436,Neevpelinx,1,53,1,0,0,"ᛇ",
2630,822798615768203304,TheFlamer,1,53,1,0,0,"ᛇ",
2631,822845862005964810,zigoudiguidin0n,1,53,1,0,0,"ᚺ",
2632,822848786576441414,cursingw9,1,53,1,0,0,"ᚷ",
2633,822874372666294292,Beerkovi4,1,53,1,0,0,"ᚷ",
2634,823089952346079263,jellillej,1,53,1,0,0,"ᚷ",
2635,824112100405674016,OneCat,1,53,1,0,0,"ᚺ",
2636,828716326372900935,mrboxhappynb,1,53,1,0,0,"ᚺ",
2637,830024949913354261,Aristocrat1000000,1,53,1,0,0,"ᚺ",
2638,831495662138556447,Aedren,1,53,1,0,0,"ᚷ",
2639,831528110318682113,vitalbarnauly5,1,53,1,0,0,"ᛇ",
2640,831555455444320308,Eatapipka,1,53,1,0,0,"ᛇ",
2641,831574606187593819,Crylec,1,53,1,0,0,"ᚺ",
2642,831717262368047165,LizieNolize,1,53,1,0,0,"ᚺ",
2643,833139707206041610,shadow.momy,1,53,1,0,0,"ᚷ",
2644,834093820668674058,coffeefinchtcd,1,53,1,0,0,"ᚺ",
2645,834096422781583420,mesensoy10v1,1,53,1,0,0,"ᛇ",
2646,834528864088621106,antoniomtsn5,1,53,1,0,0,"ᛇ",
2647,838578820188602388,Zethafox3D,1,53,1,0,0,"ᚺ",
2648,839875396584996886,Majorityscp7,1,53,1,0,0,"ᛇ",
2649,839875603427098675,SassyMcass,1,53,1,0,0,"ᚺ",
2650,845401302149627935,SCIERWO,1,53,1,0,0,"ᚷ",
2651,848674640444391455,MIDNIGHT_0_0_0_.,1,53,1,0,0,"ᚷ",
2652,848692141289898025,dead_sex,1,53,1,0,0,"ᛇ",
2653,848714370792030278,erochan.fu,1,53,1,0,0,"ᚷ",
2654,848728869087608863,HecatonCheires,1,53,1,0,0,"ᛇ",
2655,509787732638433298,Zubair,1,50,1,0,0,"ᛏ",
2656,888581144398950443,Seemarao,1,48,1,0,0,"ᛏ",
2657,1119144717280628806,vm991160,1,47,1,0,0,"ᛞ",
2658,880053671654723614,Ray01,1,40,1,0,0,"ᛈ",
2659,1158355819671326841,"WEI, waves to you",1,40,1,0,0,"ᛈ",
2660,313127764007976961,OldsMobile,1,35,1,0,0,"ᛈ",
2661,827882269154476092,RushBro,1,35,1,0,0,"ᚷ",
2662,829800105502179400,AkasH,1,35,1,0,0,"ᛏ",
2663,773117711579873311,sovansamanta.,1,32,1,0,0,"ᛃ",
2664,943345706536665088,"“🏇”kirank",1,32,1,0,0,"ᛉ",
2665,1097552689296060416,rauf677,1,32,1,0,0,"ᛃ",
2666,921006829952192513,"ishu | Seistorm",1,30,1,0,0,"ᚲ",
2667,1088418074790744096,Arun23,1,30,1,0,0,"ᚹ",
2668,894839910870167612,"Yoyofan ⚡",1,29,1,0,0,"ᚷ",
2669,750100691522945115,dankster,1,28,1,0,0,"ᛇ",
2670,847453225737388042,PJ08,1,28,1,0,0,"ᛊ",
2671,389822113575337984,ZaqpaZ,1,23,1,0,0,"ᛈ",
2672,950427620271616001,"SILENT GAMING FF",1,23,1,0,0,"ᚷ",
